date,escalation_score_mean,escalation_score_std,escalation_score_min,escalation_score_max,escalation_score_count,article_length_mean,article_length_sum,title_length_mean,region_<lambda>,topic_<lambda>,hour_avg,day_of_week_mode,escalation_score_mean_lag1,escalation_score_mean_lag7,escalation_score_mean_lag30,escalation_score_ma7,escalation_score_ma30,escalation_score_std7,year,month,day,quarter,day_of_year,week_of_year,is_weekend,is_month_start,is_month_end,month_sin,month_cos,day_sin,day_cos,dow_sin,dow_cos,time_trend,time_trend_sq,volatility_7d,volatility_30d,escalation_change,escalation_pct_change,momentum_3d,momentum_7d,position_in_30d_range
2024-01-13,0.28830746365371585,,0.28830746365371585,0.28830746365371585,1,63.0,63,33.0,taiwan,general,0.0,5,0.2767260933473703,0.23581760206806776,,0.3923982763960064,,0.08899854319905905,2024,1,13,1,13,2,1,0,0,0.49999999999999994,0.8660254037844387,0.48530196253108104,-0.8743466161445821,-0.9749279121818236,-0.2225209339563146,12,144,0.08899854319905905,,0.01158137030634554,0.04185138512329445,-0.23515523156332407,0.052489861585648084,
2024-01-14,0.0857249883002677,,0.0857249883002677,0.0857249883002677,1,63.0,63,33.0,taiwan,general,0.0,6,0.28830746365371585,0.44339834166902936,,0.34130208305761184,,0.14183100055300898,2024,1,14,1,14,2,1,0,0,0.49999999999999994,0.8660254037844387,0.29936312297335804,-0.9541392564000488,-0.7818314824680299,0.6234898018587334,13,169,0.14183100055300898,,-0.20258247535344814,-0.7026612241879683,-0.2814685241033565,-0.35767335336876166,
2024-01-15,0.17548769390703425,,0.17548769390703425,0.17548769390703425,1,63.0,63,33.0,taiwan,general,0.0,0,0.0857249883002677,0.44526151399242936,,0.30276296590255536,,0.14547978085095747,2024,1,15,1,15,3,0,0,0,0.49999999999999994,0.8660254037844387,0.10116832198743272,-0.994869323391895,0.0,1.0,14,196,0.14547978085095747,,0.08976270560676655,1.0471008207356762,-0.10123839944033605,-0.2697738200853951,
2024-01-16,0.3622228516985445,,0.3622228516985445,0.3622228516985445,1,63.0,63,33.0,taiwan,general,0.0,1,0.17548769390703425,0.4024383144888355,,0.2970178997896567,,0.14163065948047188,2024,1,16,1,16,3,0,0,0,0.49999999999999994,0.8660254037844387,-0.10116832198743204,-0.9948693233918952,0.7818314824680298,0.6234898018587336,15,225,0.14163065948047188,,0.18673515779151026,1.0640926074875336,0.07391538804482867,-0.04021546279029098,
2024-01-17,0.32876711477808024,,0.32876711477808024,0.32876711477808024,1,63.0,63,33.0,taiwan,general,0.0,2,0.3622228516985445,0.5234626952170399,,0.2692042454412339,,0.10381958223120946,2024,1,17,1,17,3,0,0,0,0.49999999999999994,0.8660254037844387,-0.2993631229733582,-0.9541392564000488,0.9749279121818236,-0.22252093395631434,16,256,0.10381958223120946,,-0.033455736920464274,-0.09236230338197271,0.24304212647781254,-0.19469558043895968,
2024-01-18,0.40011385891011053,,0.40011385891011053,0.40011385891011053,1,63.0,63,33.0,taiwan,general,0.0,3,0.32876711477808024,0.3671935124036242,,0.27390715208501765,,0.10958379067363647,2024,1,18,1,18,3,0,0,0,0.49999999999999994,0.8660254037844387,-0.4853019625310808,-0.8743466161445822,0.43388373911755823,-0.900968867902419,17,289,0.10958379067363647,,0.0713467441320303,0.2170130190186137,0.22462616500307628,0.03292034650648634,
2024-01-19,0.1847421035725062,,0.1847421035725062,0.1847421035725062,1,63.0,63,33.0,taiwan,general,0.0,4,0.40011385891011053,0.2767260933473703,,0.2607665821171799,,0.11459012498412235,2024,1,19,1,19,3,0,0,0,0.49999999999999994,0.8660254037844387,-0.651372482722222,-0.7587581226927911,-0.433883739117558,-0.9009688679024191,18,324,0.11459012498412235,,-0.21537175533760433,-0.5382761694990168,-0.1774807481260383,-0.0919839897748641,
2024-01-20,0.0751263087838148,,0.0751263087838148,0.0751263087838148,1,63.0,63,33.0,taiwan,general,0.0,5,0.1847421035725062,0.28830746365371585,,0.23031213142147974,,0.13291405520140942,2024,1,20,1,20,3,1,0,0,0.49999999999999994,0.8660254037844387,-0.7907757369376986,-0.6121059825476627,-0.9749279121818236,-0.2225209339563146,19,361,0.13291405520140942,,-0.1096157947886914,-0.5933449531479986,-0.2536408059942654,-0.21318115486990105,
2024-01-21,0.37877173362391564,,0.37877173362391564,0.37877173362391564,1,63.0,63,33.0,taiwan,general,0.0,6,0.0751263087838148,0.0857249883002677,,0.2721759521820009,,0.1257402292625344,2024,1,21,1,21,3,1,0,0,0.49999999999999994,0.8660254037844387,-0.8978045395707417,-0.44039415155763423,-0.7818314824680299,0.6234898018587334,20,400,0.1257402292625344,,0.3036454248401008,4.041798801986638,-0.02134212528619489,0.29304674532364794,
2024-01-22,0.28624538306276315,,0.28624538306276315,0.28624538306276315,1,63.0,63,33.0,taiwan,general,0.0,0,0.37877173362391564,0.17548769390703425,,0.28799847920424787,,0.11829376892398151,2024,1,22,1,22,4,0,0,0,0.49999999999999994,0.8660254037844387,-0.9680771188662041,-0.2506525322587213,0.0,1.0,21,441,0.11829376892398151,,-0.09252635056115249,-0.2442799774838066,0.10150327949025695,0.1107576891557289,
2024-01-23,0.3942702766317452,,0.3942702766317452,0.3942702766317452,1,63.0,63,33.0,taiwan,general,0.0,1,0.28624538306276315,0.3622228516985445,,0.2925766827661337,,0.12220079951918104,2024,1,23,1,23,4,0,0,0,0.49999999999999994,0.8660254037844387,-0.9987165071710528,-0.05064916883871355,0.7818314824680298,0.6234898018587336,22,484,0.12220079951918104,,0.10802489356898204,0.37738562771961326,0.3191439678479304,0.032047424933200674,
2024-01-24,0.2670368442713761,,0.2670368442713761,0.2670368442713761,1,63.0,63,33.0,taiwan,general,0.0,2,0.3942702766317452,0.32876711477808024,,0.28375807269374737,,0.1213784530676868,2024,1,24,1,24,4,0,0,0,0.49999999999999994,0.8660254037844387,-0.9884683243281114,0.15142777750457667,0.9749279121818236,-0.22252093395631434,23,529,0.1213784530676868,,-0.1272334323603691,-0.3227061229350727,-0.11173488935253956,-0.061730270506704155,
2024-01-25,0.3058268058458222,,0.3058268058458222,0.3058268058458222,1,63.0,63,33.0,taiwan,general,0.0,3,0.2670368442713761,0.40011385891011053,,0.2702884936845633,,0.11111160028003737,2024,1,25,1,25,4,0,0,0,0.49999999999999994,0.8660254037844387,-0.9377521321470804,0.3473052528448203,0.43388373911755823,-0.900968867902419,24,576,0.11111160028003737,,0.03878996157444614,0.1452607099229568,0.019581422783059077,-0.0942870530642883,
2024-01-26,0.2915167088297405,,0.2915167088297405,0.2915167088297405,1,63.0,63,33.0,taiwan,general,0.0,4,0.3058268058458222,0.1847421035725062,,0.2855420087213111,,0.1045454371002998,2024,1,26,1,26,4,0,0,0,0.49999999999999994,0.8660254037844387,-0.8486442574947509,0.5289640103269624,-0.433883739117558,-0.9009688679024191,25,625,0.1045454371002998,,-0.014310097016081713,-0.04679150663887821,-0.10275356780200467,0.10677460525723431,
2024-01-27,0.12004926748383837,,0.12004926748383837,0.12004926748383837,1,63.0,63,33.0,taiwan,general,0.0,5,0.2915167088297405,0.0751263087838148,,0.2919595742498859,,0.08981766261141533,2024,1,27,1,27,4,1,0,0,0.49999999999999994,0.8660254037844387,-0.72479278722912,0.6889669190756865,-0.9749279121818236,-0.2225209339563146,26,676,0.08981766261141533,,-0.17146744134590214,-0.5881907834176572,-0.1469875767875377,0.04492295870002358,
2024-01-28,0.3024806124496505,,0.3024806124496505,0.3024806124496505,1,63.0,63,33.0,taiwan,general,0.0,6,0.12004926748383837,0.37877173362391564,,0.2810608426535623,,0.08179867549724981,2024,1,28,1,28,4,1,0,0,0.49999999999999994,0.8660254037844387,-0.5712682150947924,0.8207634412072763,-0.7818314824680299,0.6234898018587334,27,729,0.08179867549724981,,0.18243134496581215,1.5196373021632303,-0.003346193396171704,-0.07629112117426512,
2024-01-29,0.2947670840892287,,0.2947670840892287,0.2947670840892287,1,63.0,63,33.0,taiwan,general,0.0,0,0.3024806124496505,0.28624538306276315,,0.2822782285144859,,0.08195196486898465,2024,1,29,1,29,5,0,0,0,0.49999999999999994,0.8660254037844387,-0.3943558551133187,0.9189578116202306,0.0,1.0,28,784,0.08195196486898465,,-0.0077135283604218285,-0.025500901687395827,0.0032503752594881807,0.008521701026465545,
2024-01-30,0.41647053771987586,,0.41647053771987586,0.41647053771987586,1,63.0,63,33.0,taiwan,general,0.0,1,0.2947670840892287,0.3942702766317452,,0.2854496943842189,0.3227175898531006,0.08726558782758152,2024,1,30,1,30,5,0,0,0,0.49999999999999994,0.8660254037844387,-0.20129852008866114,0.9795299412524943,0.7818314824680298,0.6234898018587336,29,841,0.08726558782758152,0.11698427860709758,0.12170345363064716,0.4128800676869553,0.2964212702360375,0.02220026108813067,0.7452800507068607
2024-01-31,0.4178590427469206,,0.4178590427469206,0.4178590427469206,1,63.0,63,33.0,taiwan,general,0.0,2,0.41647053771987586,0.2670368442713761,0.3496714153011233,0.30699572273786807,0.32499051076796054,0.09969560340790992,2024,1,31,1,31,5,0,0,1,0.49999999999999994,0.8660254037844387,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.22252093395631434,30,900,0.09969560340790992,0.11818231445720313,0.0013885050270447397,0.0033339814015336255,0.11537843029727007,0.1508221984755445,0.7483116680867357
2024-02-01,0.6222332534136047,,0.6222332534136047,0.6222332534136047,1,63.0,63,33.0,taiwan,general,0.0,3,0.4178590427469206,0.3058268058458222,0.37743686642896174,0.3521966438189799,0.33315039033411525,0.1552990403205875,2024,2,1,1,32,5,0,1,0,0.8660254037844386,0.5000000000000001,0.20129852008866006,0.9795299412524945,0.43388373911755823,-0.900968867902419,31,961,0.1552990403205875,0.12980752898582074,0.2043742106666841,0.4890984512939327,0.327466169324376,0.31640644756778247,1.0
2024-02-02,0.3615047760366973,,0.3615047760366973,0.3615047760366973,1,63.0,63,33.0,taiwan,general,0.0,4,0.6222332534136047,0.2915167088297405,0.48796760469882017,0.36219493913425943,0.32893496271204453,0.15297689204450465,2024,2,2,1,33,5,0,0,0,0.8660254037844386,0.5000000000000001,0.39435585511331855,0.9189578116202306,-0.433883739117558,-0.9009688679024191,32,1024,0.15297689204450465,0.1266208499043574,-0.2607284773769074,-0.41902048138143877,-0.05496576168317857,0.06998806720695677,0.5234414771442278
2024-02-03,0.2147159825276969,,0.2147159825276969,0.2147159825276969,1,63.0,63,33.0,taiwan,general,0.0,5,0.3615047760366973,0.12004926748383837,0.5331343134423498,0.37571875556909634,0.31832101834822274,0.1305417162337777,2024,2,3,1,34,5,1,0,0,0.8660254037844386,0.5000000000000001,0.5712682150947923,0.8207634412072763,-0.9749279121818236,-0.2225209339563146,33,1089,0.1305417162337777,0.122181503683924,-0.14678879350900037,-0.4060493892177498,-0.20314306021922368,0.09466671504385854,0.25514147666017667
2024-02-04,0.43250375202262065,,0.43250375202262065,0.43250375202262065,1,63.0,63,33.0,taiwan,general,0.0,6,0.2147159825276969,0.3024806124496505,0.2810917849233373,0.39429348979380635,0.3233680839181989,0.12760120363693864,2024,2,4,1,35,5,1,0,0,0.8660254037844386,0.5000000000000001,0.72479278722912,0.6889669190756866,-0.7818314824680299,0.6234898018587334,34,1156,0.12760120363693864,0.1237083291251842,0.21778776949492373,1.014306280003309,-0.18972950139098405,0.13002313957297013,0.653213136383476
2024-02-05,0.3151766367357437,,0.3151766367357437,0.3151766367357437,1,63.0,63,33.0,taiwan,general,0.0,0,0.43250375202262065,0.2947670840892287,0.23581760206806776,0.39720914017187997,0.32601338507378813,0.12515781165061282,2024,2,5,1,36,6,0,0,0,0.8660254037844386,0.5000000000000001,0.8486442574947509,0.5289640103269624,0.0,1.0,35,1225,0.12515781165061282,0.12261530175955876,-0.11732711528687695,-0.27127421378009353,-0.046328139300953586,0.020409552646515006,0.43876307970165396
2024-02-06,0.5432666288640495,,0.5432666288640495,0.5432666288640495,1,63.0,63,33.0,taiwan,general,0.0,1,0.3151766367357437,0.41647053771987586,0.44339834166902936,0.41532286747819047,0.3293423279802888,0.13702305502608633,2024,2,6,1,37,6,0,0,0,0.8660254037844386,0.5000000000000001,0.9377521321470804,0.3473052528448203,0.7818314824680298,0.6234898018587336,36,1296,0.13702305502608633,0.12718275509570984,0.22808999212830583,0.7236894031569521,0.3285506463363526,0.12679609114417367,0.8556651029114803
2024-02-07,0.3505807326590211,,0.3505807326590211,0.3505807326590211,1,63.0,63,33.0,taiwan,general,0.0,2,0.5432666288640495,0.4178590427469206,0.44526151399242936,0.4057116803227763,0.3261863019358418,0.13915841875256552,2024,2,7,1,38,6,0,0,0,0.8660254037844386,0.5000000000000001,0.9884683243281114,0.1514277775045767,0.9749279121818236,-0.22252093395631434,37,1369,0.13915841875256552,0.12536885437258072,-0.1926858962050284,-0.35468016249760725,-0.08192301936359953,-0.06727831008789947,0.5034745520578207
2024-02-08,0.36230928660911843,,0.36230928660911843,0.36230928660911843,1,63.0,63,33.0,taiwan,general,0.0,3,0.3505807326590211,0.6222332534136047,0.4024383144888355,0.36857968506499256,0.3248486676731846,0.10127608612259374,2024,2,8,1,39,6,0,0,0,0.8660254037844386,0.5000000000000001,0.9987165071710528,-0.05064916883871264,0.43388373911755823,-0.900968867902419,38,1444,0.10127608612259374,0.12473972383835626,0.011728553950097309,0.03345464498616546,0.04713264987337473,-0.25992396680448626,0.5249119585196115
2024-02-09,0.4285485620670955,,0.4285485620670955,0.4285485620670955,1,63.0,63,33.0,taiwan,general,0.0,4,0.36230928660911843,0.3615047760366973,0.5234626952170399,0.37815736878362083,0.3216848632348531,0.10363812153763877,2024,2,9,1,40,6,0,0,0,0.8660254037844386,0.5000000000000001,0.9680771188662043,-0.2506525322587204,-0.433883739117558,-0.9009688679024191,39,1521,0.10363812153763877,0.12066565502835094,0.06623927545797709,0.18282522117474764,-0.11471806679695401,0.06704378603039823,0.6459838551719178
2024-02-10,0.42703768730615116,,0.42703768730615116,0.42703768730615116,1,63.0,63,33.0,taiwan,general,0.0,5,0.4285485620670955,0.2147159825276969,0.3671935124036242,0.4084890408948286,0.3236796690649373,0.07492361430291912,2024,2,10,1,41,6,1,0,0,0.8660254037844386,0.5000000000000001,0.8978045395707416,-0.4403941515576344,-0.9749279121818236,-0.2225209339563146,40,1600,0.07492361430291912,0.12193194988512188,-0.0015108747609443585,-0.0035255625492165432,0.07645695464713004,0.21232170477845425,0.6432222840096897
2024-02-11,0.3861780352400234,,0.3861780352400234,0.3861780352400234,1,63.0,63,33.0,taiwan,general,0.0,6,0.42703768730615116,0.43250375202262065,0.2767260933473703,0.4018710813544576,0.32732806712802576,0.07449360239276373,2024,2,11,1,42,6,1,0,0,0.8660254037844386,0.5000000000000001,0.7907757369376989,-0.6121059825476626,-0.7818314824680299,0.6234898018587334,41,1681,0.07449360239276373,0.12211592781111807,-0.04085965206612774,-0.09568160675438164,0.02386874863090499,-0.046325716782597226,0.5685391668107732
2024-02-12,0.43057611222814846,,0.43057611222814846,0.43057611222814846,1,63.0,63,33.0,taiwan,general,0.0,0,0.3861780352400234,0.3151766367357437,0.28830746365371585,0.4183567207105154,0.3320703554138402,0.06416307182948426,2024,2,12,1,43,7,0,0,0,0.8660254037844386,0.5000000000000001,0.6513724827222223,-0.758758122692791,0.0,1.0,42,1764,0.06416307182948426,0.12330499994139292,0.044398076988125035,0.11496789805906493,0.002027550161052938,0.11539947549240476,0.6496898036723978
2024-02-13,0.4838458524524023,,0.4838458524524023,0.4838458524524023,1,63.0,63,33.0,taiwan,general,0.0,1,0.43057611222814846,0.5432666288640495,0.0857249883002677,0.40986803836599434,0.34534105088557804,0.046338133765708105,2024,2,13,1,44,7,0,0,0,0.8660254037844386,0.5000000000000001,0.48530196253108104,-0.8743466161445821,0.7818314824680298,0.6234898018587336,43,1849,0.046338133765708105,0.11714800367112006,0.05326974022425385,0.1237173607903912,0.056808165146251144,-0.059420776411647225,0.7470560329757013
2024-02-14,0.37815698209145543,,0.37815698209145543,0.37815698209145543,1,63.0,63,33.0,taiwan,general,0.0,2,0.4838458524524023,0.3505807326590211,0.17548769390703425,0.41380750257062776,0.35209669382505876,0.04136283893756509,2024,2,14,1,45,7,0,0,0,0.8660254037844386,0.5000000000000001,0.29936312297335804,-0.9541392564000488,0.9749279121818236,-0.22252093395631434,44,1936,0.04136283893756509,0.1127774050000769,-0.10568887036094687,-0.2184350032665494,-0.008021053148567991,0.027576249432434308,0.5538783162635451
2024-02-15,0.39220932219980187,,0.39220932219980187,0.39220932219980187,1,63.0,63,33.0,taiwan,general,0.0,3,0.37815698209145543,0.36230928660911843,0.3622228516985445,0.41807893622643977,0.3530962428417673,0.03640514111960507,2024,2,15,1,46,7,0,0,0,0.8660254037844386,0.5000000000000001,0.10116832198743272,-0.994869323391895,0.43388373911755823,-0.900968867902419,45,2025,0.03640514111960507,0.11300290814273353,0.01405234010834644,0.037160070483500895,-0.03836679002834659,0.029900035590683438,0.5795631302588331
2024-02-16,0.3236420973372837,,0.3236420973372837,0.3236420973372837,1,63.0,63,33.0,taiwan,general,0.0,4,0.39220932219980187,0.4285485620670955,0.32876711477808024,0.40309229840789523,0.3529254089270741,0.050313209137087166,2024,2,16,1,47,7,0,0,0,0.8660254037844386,0.5000000000000001,-0.10116832198743204,-0.9948693233918952,-0.433883739117558,-0.9009688679024191,46,2116,0.050313209137087166,0.11304482249593786,-0.06856722486251815,-0.1748230370403796,-0.16020375511511858,-0.1049064647298118,0.4542362165072347
2024-02-17,0.4140570958942145,,0.4140570958942145,0.4140570958942145,1,63.0,63,33.0,taiwan,general,0.0,5,0.3236420973372837,0.42703768730615116,0.40011385891011053,0.4012379282061899,0.3533901834932109,0.04951647603667911,2024,2,17,1,48,7,1,0,0,0.8660254037844386,0.5000000000000001,-0.2993631229733582,-0.9541392564000488,-0.9749279121818236,-0.2225209339563146,47,2209,0.04951647603667911,0.11327395503345768,0.0904149985569308,0.2793672371450022,0.03590011380275909,-0.012980591411936637,0.6194964082200483
2024-02-18,0.35564847849810394,,0.35564847849810394,0.35564847849810394,1,63.0,63,33.0,taiwan,general,0.0,6,0.4140570958942145,0.3861780352400234,0.1847421035725062,0.39687656295734425,0.3590870626573975,0.052328665495505335,2024,2,18,1,49,7,1,0,0,0.8660254037844386,0.5000000000000001,-0.4853019625310808,-0.8743466161445822,-0.7818314824680299,0.6234898018587334,48,2304,0.052328665495505335,0.1087052277789582,-0.058408617396110585,-0.14106416234690766,-0.03656084370169793,-0.030529556741919484,0.5127373586970453
2024-02-19,0.21808236735093062,,0.21808236735093062,0.21808236735093062,1,63.0,63,33.0,taiwan,general,0.0,0,0.35564847849810394,0.43057611222814846,0.0751263087838148,0.3665203136891703,0.36385226460963466,0.08247315428803842,2024,2,19,1,50,8,0,0,0,0.8660254037844386,0.5000000000000001,-0.651372482722222,-0.7587581226927911,0.0,1.0,49,2401,0.08247315428803842,0.09848076474471767,-0.13756611114717332,-0.386803598114948,-0.1055597299863531,-0.21249374487721784,0.19521351260452738
2024-02-20,0.5015184629165235,,0.5015184629165235,0.5015184629165235,1,63.0,63,33.0,taiwan,general,0.0,1,0.21808236735093062,0.4838458524524023,0.37877173362391564,0.3690449723269019,0.3679438222527216,0.0868192835812606,2024,2,20,1,51,8,0,0,0,0.8660254037844386,0.5000000000000001,-0.7907757369376986,-0.6121059825476627,0.7818314824680298,0.6234898018587336,50,2500,0.0868192835812606,0.10162176932110947,0.28343609556559285,1.2996745175161148,0.08746136702230894,0.017672610464121163,0.7596203903762794
2024-02-21,1.0,,1.0,1.0,1,63.0,63,33.0,taiwan,general,0.0,2,0.5015184629165235,0.37815698209145543,0.28624538306276315,0.4578796891709797,0.39173564281729617,0.25429821660667695,2024,2,21,1,52,8,0,0,0,0.8660254037844386,0.5000000000000001,-0.8978045395707417,-0.44039415155763423,0.9749279121818236,-0.22252093395631434,51,2601,0.25429821660667695,0.1526006045868336,0.49848153708347653,0.9939445383219074,0.644351521501896,0.6218430179085446,1.0
2024-02-22,0.36556739454898735,,0.36556739454898735,0.36556739454898735,1,63.0,63,33.0,taiwan,general,0.0,3,1.0,0.39220932219980187,0.3942702766317452,0.4540736995065776,0.39077888008120426,0.25564071844256603,2024,2,22,1,53,8,0,0,0,0.8660254037844386,0.5000000000000001,-0.9680771188662041,-0.2506525322587213,0.43388373911755823,-0.900968867902419,52,2704,0.25564071844256603,0.15267412694211907,-0.6344326054510127,-0.6344326054510127,0.14748502719805673,-0.026641927650814523,0.2790134924521353
2024-02-23,0.4103350393985483,,0.4103350393985483,0.4103350393985483,1,63.0,63,33.0,taiwan,general,0.0,4,0.36556739454898735,0.3236420973372837,0.2670368442713761,0.4664584055153297,0.3955554865854433,0.25031315803013704,2024,2,23,1,54,8,0,0,0,0.8660254037844386,0.5000000000000001,-0.9987165071710528,-0.05064916883871355,-0.433883739117558,-0.9009688679024191,53,2809,0.25031315803013704,0.15090053300088735,0.04476764484956097,0.12246071590928476,-0.09118342351797515,0.0866929420612646,0.32988866443085596
2024-02-24,0.40302077816967524,,0.40302077816967524,0.40302077816967524,1,63.0,63,33.0,taiwan,general,0.0,5,0.4103350393985483,0.4140570958942145,0.3058268058458222,0.46488178869753843,0.39879528566290506,0.25073262577469163,2024,2,24,1,55,8,1,0,0,0.8660254037844386,0.5000000000000001,-0.9884683243281114,0.15142777750457667,-0.9749279121818236,-0.2225209339563146,54,2916,0.25073262577469163,0.14994800942992392,-0.007314261228873076,-0.017825095413723457,-0.5969792218303247,-0.01103631772453928,0.3215765385826753
2024-02-25,0.41929460018700415,,0.41929460018700415,0.41929460018700415,1,63.0,63,33.0,taiwan,general,0.0,6,0.40302077816967524,0.35564847849810394,0.2915167088297405,0.47397409179595273,0.4030545487081472,0.2472410037584665,2024,2,25,1,56,8,1,0,0,0.8660254037844386,0.5000000000000001,-0.9377521321470804,0.3473052528448203,-0.7818314824680299,0.6234898018587334,55,3025,0.2472410037584665,0.14860443322224687,0.01627382201732891,0.040379610429111645,0.053727205638016806,0.06364612168890021,0.34007055354962124
2024-02-26,0.9772436799205138,,0.9772436799205138,0.9772436799205138,1,63.0,63,33.0,taiwan,general,0.0,0,0.41929460018700415,0.21808236735093062,0.12004926748383837,0.5824257078773217,0.43162769578936977,0.28054593091386354,2024,2,26,1,57,9,0,0,0,0.8660254037844386,0.5000000000000001,-0.8486442574947509,0.5289640103269624,0.0,1.0,56,3136,0.28054593091386354,0.1727588988479628,0.5579490797335096,1.3306851065686653,0.5669086405219654,0.7591613125695831,0.9710215417948591
